,country,year,sex,age,sick_no,population,sick/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
15662,Luxembourg,2014,female,25-34 years,2,40862,4.89,Luxembourg2014,0.892,"66,327,344,189",126352,Millenials
15663,Luxembourg,2014,female,35-54 years,3,84147,3.57,Luxembourg2014,0.892,"66,327,344,189",126352,Generation X
15664,Luxembourg,2014,male,5-14 years,1,31718,3.15,Luxembourg2014,0.892,"66,327,344,189",126352,Generation Z
15665,Luxembourg,2014,female,5-14 years,0,30054,0.0,Luxembourg2014,0.892,"66,327,344,189",126352,Generation Z
15666,Luxembourg,2015,male,55-74 years,16,54325,29.45,Luxembourg2015,,"57,784,495,265",107456,Boomers
15667,Luxembourg,2015,male,75+ years,4,15011,26.65,Luxembourg2015,,"57,784,495,265",107456,Silent
15668,Luxembourg,2015,male,35-54 years,17,90095,18.87,Luxembourg2015,,"57,784,495,265",107456,Generation X
15669,Luxembourg,2015,female,55-74 years,9,53878,16.7,Luxembourg2015,,"57,784,495,265",107456,Boomers
15670,Luxembourg,2015,male,15-24 years,4,34757,11.51,Luxembourg2015,,"57,784,495,265",107456,Millenials
15671,Luxembourg,2015,male,25-34 years,4,42930,9.32,Luxembourg2015,,"57,784,495,265",107456,Millenials
15672,Luxembourg,2015,female,75+ years,2,23189,8.62,Luxembourg2015,,"57,784,495,265",107456,Silent
15673,Luxembourg,2015,female,35-54 years,6,85928,6.98,Luxembourg2015,,"57,784,495,265",107456,Generation X
15674,Luxembourg,2015,female,5-14 years,1,30367,3.29,Luxembourg2015,,"57,784,495,265",107456,Generation Z
15675,Luxembourg,2015,female,15-24 years,1,33170,3.01,Luxembourg2015,,"57,784,495,265",107456,Millenials
15676,Luxembourg,2015,female,25-34 years,0,42000,0.0,Luxembourg2015,,"57,784,495,265",107456,Millenials
15677,Luxembourg,2015,male,5-14 years,0,32098,0.0,Luxembourg2015,,"57,784,495,265",107456,Generation Z
15678,Macau,1994,male,75+ years,2,3622,55.22,Macau1994,,"6,265,844,252",18081,G.I. Generation
15679,Macau,1994,female,75+ years,3,6106,49.13,Macau1994,,"6,265,844,252",18081,G.I. Generation
15680,Macau,1994,female,55-74 years,3,20340,14.75,Macau1994,,"6,265,844,252",18081,Silent
15681,Macau,1994,male,55-74 years,2,17269,11.58,Macau1994,,"6,265,844,252",18081,Silent
15682,Macau,1994,male,35-54 years,6,55677,10.78,Macau1994,,"6,265,844,252",18081,Boomers
15683,Macau,1994,male,25-34 years,3,34319,8.74,Macau1994,,"6,265,844,252",18081,Boomers
15684,Macau,1994,male,15-24 years,2,23147,8.64,Macau1994,,"6,265,844,252",18081,Generation X
15685,Macau,1994,female,35-54 years,4,48296,8.28,Macau1994,,"6,265,844,252",18081,Boomers
15686,Macau,1994,female,25-34 years,2,43286,4.62,Macau1994,,"6,265,844,252",18081,Boomers
15687,Macau,1994,female,15-24 years,0,28458,0.0,Macau1994,,"6,265,844,252",18081,Generation X
15688,Macau,1994,female,5-14 years,0,32221,0.0,Macau1994,,"6,265,844,252",18081,Millenials
15689,Macau,1994,male,5-14 years,0,33801,0.0,Macau1994,,"6,265,844,252",18081,Millenials
15690,Maldives,2000,female,15-24 years,0,30505,0.0,Maldives2000,0.603,"624,337,145",2524,Generation X
15691,Maldives,2000,female,25-34 years,0,20187,0.0,Maldives2000,0.603,"624,337,145",2524,Generation X
15692,Maldives,2000,female,35-54 years,0,21530,0.0,Maldives2000,0.603,"624,337,145",2524,Boomers
15693,Maldives,2000,female,5-14 years,0,39553,0.0,Maldives2000,0.603,"624,337,145",2524,Millenials
15694,Maldives,2000,female,55-74 years,0,9708,0.0,Maldives2000,0.603,"624,337,145",2524,Silent
15695,Maldives,2000,female,75+ years,0,875,0.0,Maldives2000,0.603,"624,337,145",2524,G.I. Generation
15696,Maldives,2000,male,15-24 years,0,30141,0.0,Maldives2000,0.603,"624,337,145",2524,Generation X
15697,Maldives,2000,male,25-34 years,0,18613,0.0,Maldives2000,0.603,"624,337,145",2524,Generation X
15698,Maldives,2000,male,35-54 years,0,21191,0.0,Maldives2000,0.603,"624,337,145",2524,Boomers
15699,Maldives,2000,male,5-14 years,0,41677,0.0,Maldives2000,0.603,"624,337,145",2524,Millenials
15700,Maldives,2000,male,55-74 years,0,11950,0.0,Maldives2000,0.603,"624,337,145",2524,Silent
15701,Maldives,2000,male,75+ years,0,1457,0.0,Maldives2000,0.603,"624,337,145",2524,G.I. Generation
15702,Maldives,2001,female,75+ years,1,976,102.46,Maldives2001,,"870,179,739",3406,Silent
15703,Maldives,2001,male,25-34 years,1,19879,5.03,Maldives2001,,"870,179,739",3406,Generation X
15704,Maldives,2001,male,15-24 years,1,33293,3.0,Maldives2001,,"870,179,739",3406,Millenials
15705,Maldives,2001,female,15-24 years,0,32184,0.0,Maldives2001,,"870,179,739",3406,Millenials
15706,Maldives,2001,female,25-34 years,0,20790,0.0,Maldives2001,,"870,179,739",3406,Generation X
15707,Maldives,2001,female,35-54 years,0,22699,0.0,Maldives2001,,"870,179,739",3406,Boomers
15708,Maldives,2001,female,5-14 years,0,38833,0.0,Maldives2001,,"870,179,739",3406,Millenials
15709,Maldives,2001,female,55-74 years,0,9895,0.0,Maldives2001,,"870,179,739",3406,Silent
15710,Maldives,2001,male,35-54 years,0,22506,0.0,Maldives2001,,"870,179,739",3406,Boomers
15711,Maldives,2001,male,5-14 years,0,40987,0.0,Maldives2001,,"870,179,739",3406,Millenials
15712,Maldives,2001,male,55-74 years,0,11895,0.0,Maldives2001,,"870,179,739",3406,Silent
15713,Maldives,2001,male,75+ years,0,1566,0.0,Maldives2001,,"870,179,739",3406,Silent
15714,Maldives,2002,male,35-54 years,1,24087,4.15,Maldives2002,,"897,031,250",3401,Boomers
15715,Maldives,2002,female,15-24 years,1,33844,2.95,Maldives2002,,"897,031,250",3401,Millenials
15716,Maldives,2002,male,15-24 years,1,36435,2.74,Maldives2002,,"897,031,250",3401,Millenials
15717,Maldives,2002,female,25-34 years,0,21420,0.0,Maldives2002,,"897,031,250",3401,Generation X
15718,Maldives,2002,female,35-54 years,0,23970,0.0,Maldives2002,,"897,031,250",3401,Boomers
15719,Maldives,2002,female,5-14 years,0,37872,0.0,Maldives2002,,"897,031,250",3401,Millenials
15720,Maldives,2002,female,55-74 years,0,10045,0.0,Maldives2002,,"897,031,250",3401,Silent
15721,Maldives,2002,female,75+ years,0,1075,0.0,Maldives2002,,"897,031,250",3401,Silent
15722,Maldives,2002,male,25-34 years,0,21431,0.0,Maldives2002,,"897,031,250",3401,Generation X
15723,Maldives,2002,male,5-14 years,0,40027,0.0,Maldives2002,,"897,031,250",3401,Millenials
15724,Maldives,2002,male,55-74 years,0,11868,0.0,Maldives2002,,"897,031,250",3401,Silent
15725,Maldives,2002,male,75+ years,0,1673,0.0,Maldives2002,,"897,031,250",3401,Silent
15726,Maldives,2003,male,35-54 years,3,25926,11.57,Maldives2003,,"1,052,121,055",3867,Boomers
15727,Maldives,2003,female,35-54 years,1,25331,3.95,Maldives2003,,"1,052,121,055",3867,Boomers
15728,Maldives,2003,female,15-24 years,0,35389,0.0,Maldives2003,,"1,052,121,055",3867,Millenials
15729,Maldives,2003,female,25-34 years,0,22136,0.0,Maldives2003,,"1,052,121,055",3867,Generation X
15730,Maldives,2003,female,5-14 years,0,36749,0.0,Maldives2003,,"1,052,121,055",3867,Millenials
15731,Maldives,2003,female,55-74 years,0,10178,0.0,Maldives2003,,"1,052,121,055",3867,Silent
15732,Maldives,2003,female,75+ years,0,1172,0.0,Maldives2003,,"1,052,121,055",3867,Silent
15733,Maldives,2003,male,15-24 years,0,39360,0.0,Maldives2003,,"1,052,121,055",3867,Millenials
15734,Maldives,2003,male,25-34 years,0,23334,0.0,Maldives2003,,"1,052,121,055",3867,Generation X
15735,Maldives,2003,male,5-14 years,0,38880,0.0,Maldives2003,,"1,052,121,055",3867,Millenials
15736,Maldives,2003,male,55-74 years,0,11874,0.0,Maldives2003,,"1,052,121,055",3867,Silent
15737,Maldives,2003,male,75+ years,0,1781,0.0,Maldives2003,,"1,052,121,055",3867,Silent
15738,Maldives,2004,female,35-54 years,1,26744,3.74,Maldives2004,,"1,226,829,563",4373,Boomers
15739,Maldives,2004,female,15-24 years,0,36682,0.0,Maldives2004,,"1,226,829,563",4373,Millenials
15740,Maldives,2004,female,25-34 years,0,23017,0.0,Maldives2004,,"1,226,829,563",4373,Generation X
15741,Maldives,2004,female,5-14 years,0,35553,0.0,Maldives2004,,"1,226,829,563",4373,Millenials
15742,Maldives,2004,female,55-74 years,0,10331,0.0,Maldives2004,,"1,226,829,563",4373,Silent
15743,Maldives,2004,female,75+ years,0,1273,0.0,Maldives2004,,"1,226,829,563",4373,Silent
15744,Maldives,2004,male,15-24 years,0,41834,0.0,Maldives2004,,"1,226,829,563",4373,Millenials
15745,Maldives,2004,male,25-34 years,0,25657,0.0,Maldives2004,,"1,226,829,563",4373,Generation X
15746,Maldives,2004,male,35-54 years,0,27988,0.0,Maldives2004,,"1,226,829,563",4373,Boomers
15747,Maldives,2004,male,5-14 years,0,37626,0.0,Maldives2004,,"1,226,829,563",4373,Millenials
15748,Maldives,2004,male,55-74 years,0,11921,0.0,Maldives2004,,"1,226,829,563",4373,Silent
15749,Maldives,2004,male,75+ years,0,1900,0.0,Maldives2004,,"1,226,829,563",4373,Silent
15750,Maldives,2005,male,5-14 years,1,36354,2.75,Maldives2005,0.638,"1,163,362,438",4026,Millenials
15751,Maldives,2005,female,15-24 years,0,37646,0.0,Maldives2005,0.638,"1,163,362,438",4026,Millenials
15752,Maldives,2005,female,25-34 years,0,24094,0.0,Maldives2005,0.638,"1,163,362,438",4026,Generation X
15753,Maldives,2005,female,35-54 years,0,28181,0.0,Maldives2005,0.638,"1,163,362,438",4026,Boomers
15754,Maldives,2005,female,5-14 years,0,34367,0.0,Maldives2005,0.638,"1,163,362,438",4026,Millenials
15755,Maldives,2005,female,55-74 years,0,10524,0.0,Maldives2005,0.638,"1,163,362,438",4026,Silent
15756,Maldives,2005,female,75+ years,0,1384,0.0,Maldives2005,0.638,"1,163,362,438",4026,Silent
15757,Maldives,2005,male,15-24 years,0,43696,0.0,Maldives2005,0.638,"1,163,362,438",4026,Millenials
15758,Maldives,2005,male,25-34 years,0,28406,0.0,Maldives2005,0.638,"1,163,362,438",4026,Generation X
15759,Maldives,2005,male,35-54 years,0,30244,0.0,Maldives2005,0.638,"1,163,362,438",4026,Boomers
15760,Maldives,2005,male,55-74 years,0,12007,0.0,Maldives2005,0.638,"1,163,362,438",4026,Silent
15761,Maldives,2005,male,75+ years,0,2033,0.0,Maldives2005,0.638,"1,163,362,438",4026,Silent
15762,Maldives,2007,male,25-34 years,2,33612,5.95,Maldives2007,,"1,868,383,461",6115,Generation X
15763,Maldives,2007,female,25-34 years,1,26539,3.77,Maldives2007,,"1,868,383,461",6115,Generation X
15764,Maldives,2007,female,15-24 years,1,39138,2.56,Maldives2007,,"1,868,383,461",6115,Millenials
15765,Maldives,2007,male,15-24 years,1,48015,2.08,Maldives2007,,"1,868,383,461",6115,Millenials
15766,Maldives,2007,female,35-54 years,0,30921,0.0,Maldives2007,,"1,868,383,461",6115,Boomers
15767,Maldives,2007,female,5-14 years,0,31970,0.0,Maldives2007,,"1,868,383,461",6115,Generation Z
15768,Maldives,2007,female,55-74 years,0,10963,0.0,Maldives2007,,"1,868,383,461",6115,Silent
15769,Maldives,2007,female,75+ years,0,1654,0.0,Maldives2007,,"1,868,383,461",6115,Silent
15770,Maldives,2007,male,35-54 years,0,34278,0.0,Maldives2007,,"1,868,383,461",6115,Boomers
15771,Maldives,2007,male,5-14 years,0,33952,0.0,Maldives2007,,"1,868,383,461",6115,Generation Z
15772,Maldives,2007,male,55-74 years,0,12063,0.0,Maldives2007,,"1,868,383,461",6115,Silent
15773,Maldives,2007,male,75+ years,0,2431,0.0,Maldives2007,,"1,868,383,461",6115,Silent
15774,Maldives,2008,female,15-24 years,0,39416,0.0,Maldives2008,,"2,271,646,188",7236,Millenials
15775,Maldives,2008,female,25-34 years,0,28020,0.0,Maldives2008,,"2,271,646,188",7236,Generation X
15776,Maldives,2008,female,35-54 years,0,32315,0.0,Maldives2008,,"2,271,646,188",7236,Boomers
15777,Maldives,2008,female,5-14 years,0,30881,0.0,Maldives2008,,"2,271,646,188",7236,Generation Z
15778,Maldives,2008,female,55-74 years,0,11260,0.0,Maldives2008,,"2,271,646,188",7236,Silent
15779,Maldives,2008,female,75+ years,0,1805,0.0,Maldives2008,,"2,271,646,188",7236,Silent
15780,Maldives,2008,male,15-24 years,0,49380,0.0,Maldives2008,,"2,271,646,188",7236,Millenials
15781,Maldives,2008,male,25-34 years,0,36778,0.0,Maldives2008,,"2,271,646,188",7236,Generation X
15782,Maldives,2008,male,35-54 years,0,36569,0.0,Maldives2008,,"2,271,646,188",7236,Boomers
15783,Maldives,2008,male,5-14 years,0,32676,0.0,Maldives2008,,"2,271,646,188",7236,Generation Z
15784,Maldives,2008,male,55-74 years,0,12185,0.0,Maldives2008,,"2,271,646,188",7236,Silent
15785,Maldives,2008,male,75+ years,0,2639,0.0,Maldives2008,,"2,271,646,188",7236,Silent
15786,Maldives,2010,male,15-24 years,1,50279,1.99,Maldives2010,0.683,"2,588,176,055",7806,Millenials
15787,Maldives,2010,female,15-24 years,0,39026,0.0,Maldives2010,0.683,"2,588,176,055",7806,Millenials
15788,Maldives,2010,female,25-34 years,0,31331,0.0,Maldives2010,0.683,"2,588,176,055",7806,Generation X
15789,Maldives,2010,female,35-54 years,0,35077,0.0,Maldives2010,0.683,"2,588,176,055",7806,Generation X
15790,Maldives,2010,female,5-14 years,0,29203,0.0,Maldives2010,0.683,"2,588,176,055",7806,Generation Z
15791,Maldives,2010,female,55-74 years,0,12087,0.0,Maldives2010,0.683,"2,588,176,055",7806,Silent
15792,Maldives,2010,female,75+ years,0,2155,0.0,Maldives2010,0.683,"2,588,176,055",7806,Silent
15793,Maldives,2010,male,25-34 years,0,44119,0.0,Maldives2010,0.683,"2,588,176,055",7806,Generation X
15794,Maldives,2010,male,35-54 years,0,41732,0.0,Maldives2010,0.683,"2,588,176,055",7806,Generation X
15795,Maldives,2010,male,5-14 years,0,30688,0.0,Maldives2010,0.683,"2,588,176,055",7806,Generation Z
15796,Maldives,2010,male,55-74 years,0,12814,0.0,Maldives2010,0.683,"2,588,176,055",7806,Silent
15797,Maldives,2010,male,75+ years,0,3048,0.0,Maldives2010,0.683,"2,588,176,055",7806,Silent
15798,Maldives,2011,male,5-14 years,1,30136,3.32,Maldives2011,0.69,"2,774,351,760",8135,Generation Z
15799,Maldives,2011,male,25-34 years,1,48207,2.07,Maldives2011,0.69,"2,774,351,760",8135,Millenials
15800,Maldives,2011,female,15-24 years,0,38483,0.0,Maldives2011,0.69,"2,774,351,760",8135,Millenials
15801,Maldives,2011,female,25-34 years,0,33114,0.0,Maldives2011,0.69,"2,774,351,760",8135,Millenials
15802,Maldives,2011,female,35-54 years,0,36341,0.0,Maldives2011,0.69,"2,774,351,760",8135,Generation X
15803,Maldives,2011,female,5-14 years,0,28689,0.0,Maldives2011,0.69,"2,774,351,760",8135,Generation Z
15804,Maldives,2011,female,55-74 years,0,12507,0.0,Maldives2011,0.69,"2,774,351,760",8135,Boomers
15805,Maldives,2011,female,75+ years,0,2370,0.0,Maldives2011,0.69,"2,774,351,760",8135,Silent
15806,Maldives,2011,male,15-24 years,0,50597,0.0,Maldives2011,0.69,"2,774,351,760",8135,Millenials
15807,Maldives,2011,male,35-54 years,0,44123,0.0,Maldives2011,0.69,"2,774,351,760",8135,Generation X
15808,Maldives,2011,male,55-74 years,0,13188,0.0,Maldives2011,0.69,"2,774,351,760",8135,Boomers
15809,Maldives,2011,male,75+ years,0,3263,0.0,Maldives2011,0.69,"2,774,351,760",8135,Silent
15810,Malta,1985,male,55-74 years,1,21600,4.63,Malta1985,0.713,"1,117,835,286",3639,G.I. Generation
15811,Malta,1985,male,15-24 years,1,24200,4.13,Malta1985,0.713,"1,117,835,286",3639,Generation X
15812,Malta,1985,female,15-24 years,0,23000,0.0,Malta1985,0.713,"1,117,835,286",3639,Generation X
15813,Malta,1985,female,25-34 years,0,29600,0.0,Malta1985,0.713,"1,117,835,286",3639,Boomers
15814,Malta,1985,female,35-54 years,0,46100,0.0,Malta1985,0.713,"1,117,835,286",3639,Silent
15815,Malta,1985,female,5-14 years,0,25900,0.0,Malta1985,0.713,"1,117,835,286",3639,Generation X
15816,Malta,1985,female,55-74 years,0,26500,0.0,Malta1985,0.713,"1,117,835,286",3639,G.I. Generation
15817,Malta,1985,female,75+ years,0,7300,0.0,Malta1985,0.713,"1,117,835,286",3639,G.I. Generation
15818,Malta,1985,male,25-34 years,0,29600,0.0,Malta1985,0.713,"1,117,835,286",3639,Boomers
15819,Malta,1985,male,35-54 years,0,40800,0.0,Malta1985,0.713,"1,117,835,286",3639,Silent
15820,Malta,1985,male,5-14 years,0,27900,0.0,Malta1985,0.713,"1,117,835,286",3639,Generation X
15821,Malta,1985,male,75+ years,0,4700,0.0,Malta1985,0.713,"1,117,835,286",3639,G.I. Generation
15822,Malta,1986,female,25-34 years,1,27700,3.61,Malta1986,,"1,435,079,200",4544,Boomers
15823,Malta,1986,female,15-24 years,0,24100,0.0,Malta1986,,"1,435,079,200",4544,Generation X
15824,Malta,1986,female,35-54 years,0,46100,0.0,Malta1986,,"1,435,079,200",4544,Silent
15825,Malta,1986,female,5-14 years,0,26700,0.0,Malta1986,,"1,435,079,200",4544,Generation X
15826,Malta,1986,female,55-74 years,0,28200,0.0,Malta1986,,"1,435,079,200",4544,G.I. Generation
15827,Malta,1986,female,75+ years,0,7900,0.0,Malta1986,,"1,435,079,200",4544,G.I. Generation
15828,Malta,1986,male,15-24 years,0,25600,0.0,Malta1986,,"1,435,079,200",4544,Generation X
15829,Malta,1986,male,25-34 years,0,28400,0.0,Malta1986,,"1,435,079,200",4544,Boomers
15830,Malta,1986,male,35-54 years,0,43400,0.0,Malta1986,,"1,435,079,200",4544,Silent
15831,Malta,1986,male,5-14 years,0,28400,0.0,Malta1986,,"1,435,079,200",4544,Generation X
15832,Malta,1986,male,55-74 years,0,24000,0.0,Malta1986,,"1,435,079,200",4544,G.I. Generation
15833,Malta,1986,male,75+ years,0,5300,0.0,Malta1986,,"1,435,079,200",4544,G.I. Generation
15834,Malta,1987,male,75+ years,1,5300,18.87,Malta1987,,"1,751,247,763",5517,G.I. Generation
15835,Malta,1987,female,15-24 years,0,24000,0.0,Malta1987,,"1,751,247,763",5517,Generation X
15836,Malta,1987,female,25-34 years,0,27700,0.0,Malta1987,,"1,751,247,763",5517,Boomers
15837,Malta,1987,female,35-54 years,0,46400,0.0,Malta1987,,"1,751,247,763",5517,Silent
15838,Malta,1987,female,5-14 years,0,26900,0.0,Malta1987,,"1,751,247,763",5517,Generation X
15839,Malta,1987,female,55-74 years,0,28600,0.0,Malta1987,,"1,751,247,763",5517,G.I. Generation
15840,Malta,1987,female,75+ years,0,8000,0.0,Malta1987,,"1,751,247,763",5517,G.I. Generation
15841,Malta,1987,male,15-24 years,0,25500,0.0,Malta1987,,"1,751,247,763",5517,Generation X
15842,Malta,1987,male,25-34 years,0,28500,0.0,Malta1987,,"1,751,247,763",5517,Boomers
15843,Malta,1987,male,35-54 years,0,43900,0.0,Malta1987,,"1,751,247,763",5517,Silent
15844,Malta,1987,male,5-14 years,0,28600,0.0,Malta1987,,"1,751,247,763",5517,Generation X
15845,Malta,1987,male,55-74 years,0,24000,0.0,Malta1987,,"1,751,247,763",5517,G.I. Generation
15846,Malta,1988,male,25-34 years,3,28700,10.45,Malta1988,,"2,019,474,244",6295,Boomers
15847,Malta,1988,male,15-24 years,2,25400,7.87,Malta1988,,"2,019,474,244",6295,Generation X
15848,Malta,1988,male,35-54 years,3,44900,6.68,Malta1988,,"2,019,474,244",6295,Silent
15849,Malta,1988,female,25-34 years,1,27700,3.61,Malta1988,,"2,019,474,244",6295,Boomers
15850,Malta,1988,female,15-24 years,0,24000,0.0,Malta1988,,"2,019,474,244",6295,Generation X
15851,Malta,1988,female,35-54 years,0,47200,0.0,Malta1988,,"2,019,474,244",6295,Silent
15852,Malta,1988,female,5-14 years,0,27200,0.0,Malta1988,,"2,019,474,244",6295,Generation X
15853,Malta,1988,female,55-74 years,0,29000,0.0,Malta1988,,"2,019,474,244",6295,G.I. Generation
15854,Malta,1988,female,75+ years,0,8100,0.0,Malta1988,,"2,019,474,244",6295,G.I. Generation
15855,Malta,1988,male,5-14 years,0,28900,0.0,Malta1988,,"2,019,474,244",6295,Generation X
15856,Malta,1988,male,55-74 years,0,24300,0.0,Malta1988,,"2,019,474,244",6295,G.I. Generation
15857,Malta,1988,male,75+ years,0,5400,0.0,Malta1988,,"2,019,474,244",6295,G.I. Generation
15858,Malta,1989,male,15-24 years,5,25300,19.76,Malta1989,,"2,118,574,772",6539,Generation X
15859,Malta,1989,male,75+ years,1,5600,17.86,Malta1989,,"2,118,574,772",6539,G.I. Generation
15860,Malta,1989,male,55-74 years,4,24600,16.26,Malta1989,,"2,118,574,772",6539,G.I. Generation
15861,Malta,1989,male,25-34 years,4,28800,13.89,Malta1989,,"2,118,574,772",6539,Boomers
15862,Malta,1989,male,35-54 years,4,46100,8.68,Malta1989,,"2,118,574,772",6539,Silent
15863,Malta,1989,female,25-34 years,2,27600,7.25,Malta1989,,"2,118,574,772",6539,Boomers
15864,Malta,1989,female,35-54 years,3,47900,6.26,Malta1989,,"2,118,574,772",6539,Silent
15865,Malta,1989,female,15-24 years,0,24000,0.0,Malta1989,,"2,118,574,772",6539,Generation X
15866,Malta,1989,female,5-14 years,0,27300,0.0,Malta1989,,"2,118,574,772",6539,Generation X
15867,Malta,1989,female,55-74 years,0,29500,0.0,Malta1989,,"2,118,574,772",6539,G.I. Generation
